-1.298742703761226469e+00,9.183344938704546268e-01,-8.232291279375608672e-01,-5.930898498477191749e-01,2.981514993133982938e-01,3.827914949040439607e-01,4.186371268779915528e-02,1.448713235815630274e+00,-1.313439801990383016e+00,2.276664628423192560e-01,5.239343919000040428e-02,-7.200202620018721911e-01,2.065030024522656493e+00,4.180007363901994677e-01,1.361352236734058696e+00,-7.819330142670503081e-01,6.526919382805171921e-01,6.628368159786997282e-02,2.141179928791731579e-01
1.560064904073017455e+00,-8.964612809614518063e-02,1.065915626374805969e-01,-6.076553721532650387e-01,4.776156419754596927e-01,2.436610456576971950e-01,-1.681257555805634407e+00,8.014301208962438805e-01,1.021211399935447961e+00,-4.791347085013673013e-01,-6.271091438721612121e-01,-1.660421618403724875e-01,-5.979177950768409522e-01,4.921213232385903691e-01,-8.803105894758906924e-01,-1.320352897723442720e-01,8.619106432890790703e-01,2.759982516081522716e-02,1.794607996521191629e+00
-2.939344639043095508e-01,2.436678083796151917e+00,-1.733214426164757238e-01,6.955348376488299511e-01,5.306806321933808107e-02,9.745952340853742957e-01,-4.397459797978326423e-01,-7.297132124956720034e-01,-7.414174555413645118e-01,-1.290349710434042008e+00,-6.639927670513481317e-01,-6.767066223775254352e-01,-9.553743170428993237e-01,6.417057611358521763e-02,8.738731673356183727e-01,-2.780198395751099505e-01,6.477451074008880871e-01,1.873260769566759132e+00,1.505895112319150853e+00
1.310617401287719863e+00,-4.707512923202992750e-01,1.319555711288553201e+00,-1.201840281348563799e+00,9.266140981055532855e-01,-1.540534771285057003e-01,1.177318485040053986e+00,1.447693868916636095e+00,8.941022615036156029e-01,5.507697163622995440e-01,-4.035082071601214793e-01,5.529573392673733379e-01,4.428696700552026133e-01,-5.239119883309607123e-02,1.206091157784080270e+00,7.600254434626720901e-01,1.896176239804499009e-01,-5.698867358616342971e-01,-6.931418764930598331e-02
-6.385769141973575147e-01,-2.403505581501319099e+00,1.316174007714113192e-01,8.274502730643508164e-01,1.273970095403499148e+00,-6.313409662964162283e-01,6.780508118363447467e-01,8.002595797422256130e-01,-1.082160025490502164e+00,-1.088387548128721516e+00,3.532158443851163288e-01,7.119691083639283213e-02,1.223095223130742815e+00,-9.989921988860361868e-01,1.535485945121811968e-01,2.394546630512703445e+00,-1.979084023551782145e+00,-1.133197863407565009e+00,2.265202669341629615e+00
-1.260699970081106347e+00,-1.065238145446355533e+00,8.407274547265068954e-01,1.734081473428282338e+00,-1.169250270678344528e+00,9.736049871602457939e-01,-8.599459232847983525e-02,-1.188107983879666651e+00,-5.574697662279878285e-01,-2.589769521021601656e-02,-2.869188641958739239e-01,4.627605070630268491e-01,-3.758589560107687411e-01,9.184649226247619813e-01,8.235734174368771754e-01,2.413830397448515797e+00,4.932271766656657480e-02,-2.084911838637286685e+00,-6.850083513214247355e-02
4.664712104591597908e-01,1.152802165883499430e-01,-5.251744474190583878e-01,-1.568067296038465397e+00,-1.193035989975213651e+00,-1.608172887588908750e+00,-1.186191061952024221e-02,-1.027661954898780428e+00,1.059134788060422272e+00,-2.554368186676406749e-01,-1.240272918387157697e+00,5.813281176230348235e-01,2.278555760298689448e-01,-1.387732778152378277e+00,4.972175127183874888e-01,-1.104187405818376932e+00,-8.644805190771647219e-01,-1.033134113008507438e+00,-1.102255120619197504e+00
-7.924903698549999875e-01,-6.927353976696037918e-01,-6.610041414174935293e-01,-1.453693881900649243e-01,-8.912395019733172774e-02,-1.037675228869964883e+00,3.580920999577614228e-01,-1.016150749917934082e+00,1.073931632506851530e+00,-6.255679115874421825e-01,-9.512612098723802756e-01,7.240728127073767784e-01,7.250543069092695303e-01,-2.118251428519651869e-01,3.338788177673481794e-01,9.763314360127558489e-01,6.265544467774946114e-01,1.890496141371553973e+00,-5.809340501360493736e-01
4.593433732127009672e-01,1.207567814149868024e+00,-1.693384543276310050e-01,-1.197369936733559403e-01,4.375792230619116041e-02,-1.153788103872825654e-01,-4.077752352702513350e-01,-1.406696730521955985e+00,4.094722858356634743e-01,-1.803164848252974739e+00,-9.182940746843969160e-02,-1.453309999566345434e+00,6.525215006416529295e-02,2.002976702640130446e-01,1.595706379393354135e+00,-5.106012966572779366e-01,9.022175143628493599e-01,1.407795268728177396e+00,1.837642922281099434e-01
-1.696964034101024366e+00,-4.402058512456493711e-01,2.772746517288528167e+00,-1.894304456302673190e+00,-5.320967341166361608e-01,-5.909170593174046804e-01,5.535646029557522718e-01,2.265590404449480955e-01,3.934084833871819842e-01,1.203045133401717370e+00,7.317207362818720640e-01,-8.530296174361594597e-01,-2.416037080697708977e-02,-2.492471347330488599e-02,3.535347034345531769e-01,4.063276887174136487e-01,8.226453389754115886e-01,-1.377616702160506135e+00,-9.038818627599620736e-01
-8.657673964673059386e-01,-7.140585044506744250e-01,-1.321511369463348240e+00,8.177098545909825544e-01,9.048000233501848344e-01,-9.800074031675441999e-01,-1.376127555879538722e+00,-5.141545221059768966e-01,-1.076965387654146955e+00,-5.691667759809183880e-02,-1.592065179330616420e+00,-8.546715337136454593e-01,2.824122122046551775e-01,1.277937066934861976e+00,5.537602387700124584e-01,1.110481978611367770e+00,-2.920242053248482406e-01,3.301352511346815066e-01,-7.825799027487663206e-01
9.856405182579161539e-02,-1.405800439792115553e+00,-1.734380256286883526e+00,-4.042486251443737633e-01,7.073576558943419634e-01,-6.477796412559675421e-01,-1.302827422714294692e-01,-9.080660553107217092e-01,1.332129367048424662e+00,1.337039582968358120e+00,-5.068392309298166420e-01,-2.552620918991616583e-01,-1.337847832106771939e+00,-8.147917933191671791e-01,1.699286602272658542e-01,-7.363905844592105732e-01,-4.817880646814483026e-01,-1.536609248723806109e+00,-8.479557555342945308e-02
